fips,county,state_name,state_abbr,svi,risk,ml_risk
27019,Carver County,Minnesota,MN,0.0337,0.0101,0.0
27021,Cass County,Minnesota,MN,0.3465,0.1039,0.0
27023,Chippewa County,Minnesota,MN,0.6452,0.1936,0.0
27025,Chisago County,Minnesota,MN,0.0426,0.0128,0.0
27027,Clay County,Minnesota,MN,0.4381,0.1314,0.0
27029,Clearwater County,Minnesota,MN,0.7779,0.2334,0.0
27031,Cook County,Minnesota,MN,0.084,0.0252,0.0
27033,Cottonwood County,Minnesota,MN,0.4903,0.8471,1.0
27035,Crow Wing County,Minnesota,MN,0.2087,0.0626,0.0
27037,Dakota County,Minnesota,MN,0.1492,0.0448,0.0
27039,Dodge County,Minnesota,MN,0.0401,0.012,0.0
27041,Douglas County,Minnesota,MN,0.1174,0.0352,0.0
27043,Faribault County,Minnesota,MN,0.1629,0.0489,0.0
27045,Fillmore County,Minnesota,MN,0.2004,0.0601,0.0
27047,Freeborn County,Minnesota,MN,0.4986,0.8496,1.0
27049,Goodhue County,Minnesota,MN,0.1645,0.0494,0.0
27051,Grant County,Minnesota,MN,0.1998,0.0599,0.0
27053,Hennepin County,Minnesota,MN,0.4108,0.8232,1.0
27055,Houston County,Minnesota,MN,0.0207,0.0062,0.0
27057,Hubbard County,Minnesota,MN,0.2809,0.0843,0.0
27059,Isanti County,Minnesota,MN,0.0913,0.0274,0.0
27061,Itasca County,Minnesota,MN,0.4012,0.1204,0.0
27063,Jackson County,Minnesota,MN,0.0856,0.0257,0.0
27065,Kanabec County,Minnesota,MN,0.2612,0.0784,0.0
27067,Kandiyohi County,Minnesota,MN,0.5383,0.1615,0.0
27069,Kittson County,Minnesota,MN,0.0958,0.0287,0.0
27071,Koochiching County,Minnesota,MN,0.3118,0.0935,0.0
27073,Lac qui Parle County,Minnesota,MN,0.0535,0.016,0.0
27075,Lake County,Minnesota,MN,0.0805,0.0242,0.0
27077,Lake of the Woods County,Minnesota,MN,0.0417,0.0125,0.0
27079,Le Sueur County,Minnesota,MN,0.0694,0.7208,1.0
27081,Lincoln County,Minnesota,MN,0.069,0.0207,0.0
27083,Lyon County,Minnesota,MN,0.5348,0.1604,0.0
27085,McLeod County,Minnesota,MN,0.1126,0.7338,1.0
27087,Mahnomen County,Minnesota,MN,0.9577,0.2873,0.0
27089,Marshall County,Minnesota,MN,0.1133,0.034,0.0
27091,Martin County,Minnesota,MN,0.2867,0.086,0.0
27093,Meeker County,Minnesota,MN,0.1018,0.0305,0.0
27095,Mille Lacs County,Minnesota,MN,0.5406,0.1622,0.0
27097,Morrison County,Minnesota,MN,0.1448,0.0434,0.0
27099,Mower County,Minnesota,MN,0.5021,0.1506,0.0
27101,Murray County,Minnesota,MN,0.0983,0.0295,0.0
27103,Nicollet County,Minnesota,MN,0.1877,0.7563,1.0
27105,Nobles County,Minnesota,MN,0.8323,0.2497,0.0
27107,Norman County,Minnesota,MN,0.2806,0.0842,0.0
27109,Olmsted County,Minnesota,MN,0.2361,0.0708,0.0
27111,Otter Tail County,Minnesota,MN,0.3303,0.0991,0.0
27113,Pennington County,Minnesota,MN,0.1416,0.0425,0.0
27115,Pine County,Minnesota,MN,0.4919,0.1476,0.0
27117,Pipestone County,Minnesota,MN,0.2288,0.0686,0.0
27119,Polk County,Minnesota,MN,0.4365,0.1309,0.0
27121,Pope County,Minnesota,MN,0.028,0.0084,0.0
27123,Ramsey County,Minnesota,MN,0.7076,0.2123,0.0
27125,Red Lake County,Minnesota,MN,0.0891,0.0267,0.0
27127,Redwood County,Minnesota,MN,0.1794,0.0538,0.0
27129,Renville County,Minnesota,MN,0.2482,0.0745,0.0
27131,Rice County,Minnesota,MN,0.4598,0.1379,0.0
27133,Rock County,Minnesota,MN,0.1304,0.0391,0.0
27135,Roseau County,Minnesota,MN,0.2504,0.0751,0.0
27137,St. Louis County,Minnesota,MN,0.3054,0.0916,0.0
27139,Scott County,Minnesota,MN,0.1034,0.031,0.0
27141,Sherburne County,Minnesota,MN,0.1047,0.0314,0.0
27143,Sibley County,Minnesota,MN,0.1139,0.0342,0.0
27145,Stearns County,Minnesota,MN,0.4572,0.1372,0.0
27147,Steele County,Minnesota,MN,0.3105,0.0932,0.0
27149,Stevens County,Minnesota,MN,0.1728,0.0518,0.0
27151,Swift County,Minnesota,MN,0.5119,0.8536,1.0
27153,Todd County,Minnesota,MN,0.5915,0.1774,0.0
27155,Traverse County,Minnesota,MN,0.1829,0.0549,0.0
27157,Wabasha County,Minnesota,MN,0.0986,0.0296,0.0
27159,Wadena County,Minnesota,MN,0.7448,0.2234,0.0
27161,Waseca County,Minnesota,MN,0.2195,0.0658,0.0
27163,Washington County,Minnesota,MN,0.0503,0.0151,0.0
27165,Watonwan County,Minnesota,MN,0.6583,0.1975,0.0
27167,Wilkin County,Minnesota,MN,0.1556,0.7467,1.0
27169,Winona County,Minnesota,MN,0.2377,0.0713,0.0
27171,Wright County,Minnesota,MN,0.0235,0.007,0.0
27173,Yellow Medicine County,Minnesota,MN,0.237,0.0711,0.0
28001,Adams County,Mississippi,MS,0.971,0.2913,0.0
28003,Alcorn County,Mississippi,MS,0.8944,0.2683,0.0
28005,Amite County,Mississippi,MS,0.7894,0.2368,0.0
28007,Attala County,Mississippi,MS,0.957,0.6371,0.5
28009,Benton County,Mississippi,MS,0.7725,0.2318,0.0
28011,Bolivar County,Mississippi,MS,0.994,0.2982,0.0
28013,Calhoun County,Mississippi,MS,0.8988,0.2696,0.0
28015,Carroll County,Mississippi,MS,0.7,0.21,0.0
28017,Chickasaw County,Mississippi,MS,0.9542,0.2863,0.0
28019,Choctaw County,Mississippi,MS,0.7932,0.238,0.0
28021,Claiborne County,Mississippi,MS,0.819,0.2457,0.0
28023,Clarke County,Mississippi,MS,0.8021,0.2406,0.0
28025,Clay County,Mississippi,MS,0.7913,0.2374,0.0
28027,Coahoma County,Mississippi,MS,0.9895,0.2968,0.0
28029,Copiah County,Mississippi,MS,0.7976,0.2393,0.0
28031,Covington County,Mississippi,MS,0.7674,0.2302,0.0
28033,DeSoto County,Mississippi,MS,0.3563,0.1069,0.0
28035,Forrest County,Mississippi,MS,0.9497,0.2849,0.0
28037,Franklin County,Mississippi,MS,0.5787,0.1736,0.0
28039,George County,Mississippi,MS,0.8384,0.2515,0.0
28041,Greene County,Mississippi,MS,0.7776,0.2333,0.0
28043,Grenada County,Mississippi,MS,0.8492,0.2548,0.0
28045,Hancock County,Mississippi,MS,0.4776,0.8433,1.0
28047,Harrison County,Mississippi,MS,0.9182,0.2755,0.0
28049,Hinds County,Mississippi,MS,0.9154,0.9746,1.0
28051,Holmes County,Mississippi,MS,0.992,0.2976,0.0
28053,Humphreys County,Mississippi,MS,0.9787,0.9936,1.0
28055,Issaquena County,Mississippi,MS,0.9539,0.2862,0.0
28057,Itawamba County,Mississippi,MS,0.2463,0.0739,0.0
28059,Jackson County,Mississippi,MS,0.8288,0.2486,0.0
28061,Jasper County,Mississippi,MS,0.6281,0.8884,1.0
28063,Jefferson County,Mississippi,MS,0.8991,0.2697,0.0
28065,Jefferson Davis County,Mississippi,MS,0.8743,0.2623,0.0
28067,Jones County,Mississippi,MS,0.791,0.9373,1.0
28069,Kemper County,Mississippi,MS,0.95,0.285,0.0
28071,Lafayette County,Mississippi,MS,0.4391,0.1317,0.0
28073,Lamar County,Mississippi,MS,0.6032,0.181,0.0
28075,Lauderdale County,Mississippi,MS,0.959,0.2877,0.0
28077,Lawrence County,Mississippi,MS,0.8505,0.2552,0.0
28079,Leake County,Mississippi,MS,0.9574,0.2872,0.0
28081,Lee County,Mississippi,MS,0.7455,0.2236,0.0
28083,Leflore County,Mississippi,MS,0.9411,0.2823,0.0
28085,Lincoln County,Mississippi,MS,0.6042,0.1813,0.0
28087,Lowndes County,Mississippi,MS,0.7521,0.2256,0.0
28089,Madison County,Mississippi,MS,0.3554,0.8066,1.0
28091,Marion County,Mississippi,MS,0.8928,0.2678,0.0
28093,Marshall County,Mississippi,MS,0.8699,0.961,1.0
28095,Monroe County,Mississippi,MS,0.6163,0.8849,1.0
28097,Montgomery County,Mississippi,MS,0.9599,0.288,0.0
28099,Neshoba County,Mississippi,MS,0.9402,0.2821,0.0
28101,Newton County,Mississippi,MS,0.6793,0.9038,1.0
28103,Noxubee County,Mississippi,MS,0.964,0.2892,0.0
28105,Oktibbeha County,Mississippi,MS,0.6939,0.9082,1.0
28107,Panola County,Mississippi,MS,0.8626,0.2588,0.0
28109,Pearl River County,Mississippi,MS,0.6907,0.2072,0.0
28111,Perry County,Mississippi,MS,0.6914,0.2074,0.0
28113,Pike County,Mississippi,MS,0.9812,0.2944,0.0
28115,Pontotoc County,Mississippi,MS,0.6087,0.1826,0.0
28117,Prentiss County,Mississippi,MS,0.6993,0.2098,0.0
28119,Quitman County,Mississippi,MS,0.9551,0.2865,0.0
28121,Rankin County,Mississippi,MS,0.3732,0.112,0.0
28123,Scott County,Mississippi,MS,0.9217,0.2765,0.0
28125,Sharkey County,Mississippi,MS,0.9838,0.2951,0.0
28127,Simpson County,Mississippi,MS,0.7808,0.2342,0.0
28129,Smith County,Mississippi,MS,0.7251,0.2175,0.0
28131,Stone County,Mississippi,MS,0.8587,0.2576,0.0
28133,Sunflower County,Mississippi,MS,0.9303,0.2791,0.0
28135,Tallahatchie County,Mississippi,MS,0.9141,0.2742,0.0
28137,Tate County,Mississippi,MS,0.8915,0.2674,0.0
28139,Tippah County,Mississippi,MS,0.8839,0.2652,0.0
28141,Tishomingo County,Mississippi,MS,0.7467,0.924,1.0
28143,Tunica County,Mississippi,MS,0.9602,0.2881,0.0
28145,Union County,Mississippi,MS,0.6977,0.5593,0.5
28147,Walthall County,Mississippi,MS,0.8982,0.2695,0.0
28149,Warren County,Mississippi,MS,0.8279,0.2484,0.0
28151,Washington County,Mississippi,MS,0.9971,0.2991,0.0
28153,Wayne County,Mississippi,MS,0.9119,0.2736,0.0
28155,Webster County,Mississippi,MS,0.6112,0.1834,0.0
28157,Wilkinson County,Mississippi,MS,0.8349,0.2505,0.0
28159,Winston County,Mississippi,MS,0.8543,0.2563,0.0
28161,Yalobusha County,Mississippi,MS,0.7429,0.2229,0.0
28163,Yazoo County,Mississippi,MS,0.9975,0.2992,0.0
29001,Adair County,Missouri,MO,0.4006,0.1202,0.0
29003,Andrew County,Missouri,MO,0.0169,0.0051,0.0
29005,Atchison County,Missouri,MO,0.2249,0.0675,0.0
29007,Audrain County,Missouri,MO,0.7105,0.2132,0.0
29009,Barry County,Missouri,MO,0.5768,0.173,0.0
29011,Barton County,Missouri,MO,0.6767,0.203,0.0
29013,Bates County,Missouri,MO,0.7114,0.2134,0.0
29015,Benton County,Missouri,MO,0.5364,0.1609,0.0
29017,Bollinger County,Missouri,MO,0.4241,0.1272,0.0
29019,Boone County,Missouri,MO,0.4244,0.1273,0.0
29021,Buchanan County,Missouri,MO,0.8218,0.2465,0.0
29023,Butler County,Missouri,MO,0.8412,0.2524,0.0
29025,Caldwell County,Missouri,MO,0.3163,0.0949,0.0
29027,Callaway County,Missouri,MO,0.2447,0.0734,0.0
29029,Camden County,Missouri,MO,0.3493,0.1048,0.0
29031,Cape Girardeau County,Missouri,MO,0.3099,0.093,0.0
29033,Carroll County,Missouri,MO,0.1378,0.0413,0.0
29035,Carter County,Missouri,MO,0.4823,0.1447,0.0
29037,Cass County,Missouri,MO,0.1257,0.0377,0.0
29039,Cedar County,Missouri,MO,0.6643,0.1993,0.0
29041,Chariton County,Missouri,MO,0.1747,0.0524,0.0
29043,Christian County,Missouri,MO,0.1107,0.0332,0.0
29045,Clark County,Missouri,MO,0.265,0.0795,0.0
29047,Clay County,Missouri,MO,0.2692,0.0808,0.0
29049,Clinton County,Missouri,MO,0.1661,0.0498,0.0
29051,Cole County,Missouri,MO,0.2049,0.0615,0.0
29053,Cooper County,Missouri,MO,0.3716,0.1115,0.0
29055,Crawford County,Missouri,MO,0.657,0.1971,0.0
29057,Dade County,Missouri,MO,0.595,0.1785,0.0
29059,Dallas County,Missouri,MO,0.5466,0.164,0.0
29061,Daviess County,Missouri,MO,0.5157,0.1547,0.0
29063,DeKalb County,Missouri,MO,0.1753,0.0526,0.0
29065,Dent County,Missouri,MO,0.6551,0.1965,0.0
29067,Douglas County,Missouri,MO,0.5969,0.1791,0.0
29069,Dunklin County,Missouri,MO,0.9707,0.2912,0.0
29071,Franklin County,Missouri,MO,0.1066,0.032,0.0
29073,Gasconade County,Missouri,MO,0.2488,0.0746,0.0
29075,Gentry County,Missouri,MO,0.4066,0.122,0.0
29077,Greene County,Missouri,MO,0.5317,0.1595,0.0
29079,Grundy County,Missouri,MO,0.679,0.2037,0.0
29081,Harrison County,Missouri,MO,0.4378,0.1313,0.0
29083,Henry County,Missouri,MO,0.6526,0.1958,0.0
29085,Hickory County,Missouri,MO,0.6157,0.1847,0.0
29087,Holt County,Missouri,MO,0.1705,0.0512,0.0
29089,Howard County,Missouri,MO,0.35,0.105,0.0
29091,Howell County,Missouri,MO,0.7693,0.2308,0.0
29093,Iron County,Missouri,MO,0.6074,0.8822,1.0
29095,Jackson County,Missouri,MO,0.6866,0.906,1.0
29097,Jasper County,Missouri,MO,0.7451,0.9235,1.0
29099,Jefferson County,Missouri,MO,0.1136,0.0341,0.0
29101,Johnson County,Missouri,MO,0.3815,0.1144,0.0
29103,Knox County,Missouri,MO,0.2679,0.0804,0.0
29105,Laclede County,Missouri,MO,0.7327,0.2198,0.0
29107,Lafayette County,Missouri,MO,0.1101,0.033,0.0
29109,Lawrence County,Missouri,MO,0.7362,0.2209,0.0
29111,Lewis County,Missouri,MO,0.4486,0.1346,0.0
29113,Lincoln County,Missouri,MO,0.1976,0.0593,0.0
29115,Linn County,Missouri,MO,0.1263,0.0379,0.0
29117,Livingston County,Missouri,MO,0.3073,0.0922,0.0
29119,McDonald County,Missouri,MO,0.8899,0.267,0.0
29121,Macon County,Missouri,MO,0.3388,0.1016,0.0
29123,Madison County,Missouri,MO,0.5097,0.1529,0.0
29125,Maries County,Missouri,MO,0.4814,0.1444,0.0
29127,Marion County,Missouri,MO,0.4368,0.131,0.0
29129,Mercer County,Missouri,MO,0.4878,0.1463,0.0
29131,Miller County,Missouri,MO,0.3793,0.1138,0.0
29133,Mississippi County,Missouri,MO,0.9106,0.2732,0.0
29135,Moniteau County,Missouri,MO,0.5367,0.161,0.0
29137,Monroe County,Missouri,MO,0.5059,0.1518,0.0
29139,Montgomery County,Missouri,MO,0.4187,0.1256,0.0
29141,Morgan County,Missouri,MO,0.8657,0.2597,0.0
29143,New Madrid County,Missouri,MO,0.7891,0.9367,1.0
29145,Newton County,Missouri,MO,0.5682,0.1705,0.0
29147,Nodaway County,Missouri,MO,0.2151,0.4145,0.5
29149,Oregon County,Missouri,MO,0.6589,0.1977,0.0
29151,Osage County,Missouri,MO,0.0181,0.0054,0.0
29153,Ozark County,Missouri,MO,0.5632,0.169,0.0
29155,Pemiscot County,Missouri,MO,0.9364,0.5142,0.3333
29157,Perry County,Missouri,MO,0.3175,0.0952,0.0
29159,Pettis County,Missouri,MO,0.6936,0.9081,1.0
29161,Phelps County,Missouri,MO,0.6402,0.1921,0.0
29163,Pike County,Missouri,MO,0.7216,0.2165,0.0
29165,Platte County,Missouri,MO,0.1632,0.049,0.0
29167,Polk County,Missouri,MO,0.6077,0.1823,0.0
29169,Pulaski County,Missouri,MO,0.6927,0.2078,0.0
29171,Putnam County,Missouri,MO,0.3258,0.0977,0.0
29173,Ralls County,Missouri,MO,0.1168,0.035,0.0
29175,Randolph County,Missouri,MO,0.6268,0.188,0.0
29177,Ray County,Missouri,MO,0.0932,0.028,0.0
29179,Reynolds County,Missouri,MO,0.6354,0.1906,0.0
29181,Ripley County,Missouri,MO,0.476,0.1428,0.0
29183,St. Charles County,Missouri,MO,0.034,0.0102,0.0
29185,St. Clair County,Missouri,MO,0.6182,0.1855,0.0
29186,Ste. Genevieve County,Missouri,MO,0.1537,0.0461,0.0
29187,St. Francois County,Missouri,MO,0.7257,0.9177,1.0
29189,St. Louis County,Missouri,MO,0.3401,0.802,1.0
29195,Saline County,Missouri,MO,0.44,0.132,0.0
29197,Schuyler County,Missouri,MO,0.2329,0.0699,0.0
29199,Scotland County,Missouri,MO,0.3169,0.0951,0.0
29201,Scott County,Missouri,MO,0.665,0.1995,0.0
29203,Shannon County,Missouri,MO,0.4429,0.1329,0.0
29205,Shelby County,Missouri,MO,0.3968,0.119,0.0
29207,Stoddard County,Missouri,MO,0.4359,0.1308,0.0
29209,Stone County,Missouri,MO,0.4337,0.1301,0.0
29211,Sullivan County,Missouri,MO,0.5068,0.152,0.0
29213,Taney County,Missouri,MO,0.7941,0.2382,0.0
29215,Texas County,Missouri,MO,0.8575,0.2572,0.0
29217,Vernon County,Missouri,MO,0.5733,0.172,0.0
29219,Warren County,Missouri,MO,0.1689,0.0507,0.0
29221,Washington County,Missouri,MO,0.7957,0.2387,0.0
29223,Wayne County,Missouri,MO,0.6675,0.2002,0.0
29225,Webster County,Missouri,MO,0.5437,0.1631,0.0
29227,Worth County,Missouri,MO,0.2237,0.0671,0.0
29229,Wright County,Missouri,MO,0.749,0.2247,0.0
29510,St. Louis City,Missouri,MO,0.8139,0.2442,0.0
30001,Beaverhead County,Montana,MT,0.2043,0.0613,0.0
30003,Big Horn County,Montana,MT,0.7646,0.2294,0.0
30005,Blaine County,Montana,MT,0.9443,0.2833,0.0
30007,Broadwater County,Montana,MT,0.0827,0.0248,0.0
30009,Carbon County,Montana,MT,0.1241,0.0372,0.0
30011,Carter County,Montana,MT,0.4069,0.1221,0.0
30013,Cascade County,Montana,MT,0.4435,0.133,0.0
30015,Chouteau County,Montana,MT,0.2584,0.0775,0.0
30017,Custer County,Montana,MT,0.3589,0.1077,0.0
30019,Daniels County,Montana,MT,0.1228,0.0368,0.0
30021,Dawson County,Montana,MT,0.0764,0.0229,0.0
30023,Deer Lodge County,Montana,MT,0.6417,0.1925,0.0
30025,Fallon County,Montana,MT,0.1508,0.0452,0.0
30027,Fergus County,Montana,MT,0.3837,0.1151,0.0
30029,Flathead County,Montana,MT,0.2094,0.0628,0.0
30031,Gallatin County,Montana,MT,0.0783,0.0235,0.0
30033,Garfield County,Montana,MT,0.0652,0.0196,0.0
30035,Glacier County,Montana,MT,0.9752,0.2926,0.0
30037,Golden Valley County,Montana,MT,0.1451,0.0435,0.0
30039,Granite County,Montana,MT,0.2246,0.0674,0.0
30041,Hill County,Montana,MT,0.4419,0.1326,0.0
30043,Jefferson County,Montana,MT,0.1158,0.0347,0.0
30045,Judith Basin County,Montana,MT,0.049,0.0147,0.0
30047,Lake County,Montana,MT,0.7541,0.2262,0.0
30049,Lewis and Clark County,Montana,MT,0.1906,0.0572,0.0
30051,Liberty County,Montana,MT,0.6592,0.1978,0.0
30053,Lincoln County,Montana,MT,0.5628,0.1688,0.0
30055,McCone County,Montana,MT,0.0121,0.0036,0.0
30057,Madison County,Montana,MT,0.098,0.0294,0.0
30059,Meagher County,Montana,MT,0.0188,0.0056,0.0
30061,Mineral County,Montana,MT,0.2218,0.0665,0.0
30063,Missoula County,Montana,MT,0.2762,0.0829,0.0
30065,Musselshell County,Montana,MT,0.2278,0.0683,0.0
30067,Park County,Montana,MT,0.1623,0.0487,0.0
30069,Petroleum County,Montana,MT,0.0013,0.0004,0.0
30071,Phillips County,Montana,MT,0.2081,0.0624,0.0
30073,Pondera County,Montana,MT,0.7967,0.239,0.0
30075,Powder River County,Montana,MT,0.1521,0.0456,0.0
30077,Powell County,Montana,MT,0.2319,0.0696,0.0
30079,Prairie County,Montana,MT,0.3567,0.107,0.0
30081,Ravalli County,Montana,MT,0.1511,0.0453,0.0
30083,Richland County,Montana,MT,0.2644,0.0793,0.0
30085,Roosevelt County,Montana,MT,0.7665,0.23,0.0
30087,Rosebud County,Montana,MT,0.9408,0.2822,0.0
30089,Sanders County,Montana,MT,0.5778,0.1733,0.0
30091,Sheridan County,Montana,MT,0.1642,0.0493,0.0
30093,Silver Bow County,Montana,MT,0.4534,0.136,0.0
30095,Stillwater County,Montana,MT,0.0608,0.0182,0.0
30097,Sweet Grass County,Montana,MT,0.0242,0.0073,0.0
30099,Teton County,Montana,MT,0.3662,0.1099,0.0
30101,Toole County,Montana,MT,0.6023,0.1807,0.0
30103,Treasure County,Montana,MT,0.0719,0.0216,0.0
30105,Valley County,Montana,MT,0.2027,0.0608,0.0
30107,Wheatland County,Montana,MT,0.1273,0.0382,0.0
30109,Wibaux County,Montana,MT,0.273,0.7819,1.0
30111,Yellowstone County,Montana,MT,0.2889,0.0867,0.0
31001,Adams County,Nebraska,NE,0.4769,0.1431,0.0
31003,Antelope County,Nebraska,NE,0.0767,0.023,0.0
31005,Arthur County,Nebraska,NE,0.0751,0.0225,0.0
31007,Banner County,Nebraska,NE,0.0124,0.0037,0.0
31009,Blaine County,Nebraska,NE,0.0799,0.024,0.0
31011,Boone County,Nebraska,NE,0.0162,0.0049,0.0
31013,Box Butte County,Nebraska,NE,0.4963,0.1489,0.0
31015,Boyd County,Nebraska,NE,0.0601,0.018,0.0
31017,Brown County,Nebraska,NE,0.1444,0.0433,0.0
31019,Buffalo County,Nebraska,NE,0.3828,0.1148,0.0
31021,Burt County,Nebraska,NE,0.1798,0.7539,1.0
31023,Butler County,Nebraska,NE,0.0738,0.7221,1.0
31025,Cass County,Nebraska,NE,0.0379,0.0114,0.0
31027,Cedar County,Nebraska,NE,0.0067,0.002,0.0
31029,Chase County,Nebraska,NE,0.272,0.0816,0.0
31031,Cherry County,Nebraska,NE,0.3016,0.0905,0.0
31033,Cheyenne County,Nebraska,NE,0.2857,0.2607,0.25
31035,Clay County,Nebraska,NE,0.0942,0.0283,0.0
31037,Colfax County,Nebraska,NE,0.364,0.1092,0.0
31039,Cuming County,Nebraska,NE,0.0795,0.0238,0.0
31041,Custer County,Nebraska,NE,0.1425,0.0427,0.0
31043,Dakota County,Nebraska,NE,0.7321,0.2196,0.0
31045,Dawes County,Nebraska,NE,0.3156,0.0947,0.0
31047,Dawson County,Nebraska,NE,0.7311,0.2193,0.0
31049,Deuel County,Nebraska,NE,0.063,0.0189,0.0
31051,Dixon County,Nebraska,NE,0.3789,0.1137,0.0
31053,Dodge County,Nebraska,NE,0.5135,0.154,0.0
31055,Douglas County,Nebraska,NE,0.594,0.1782,0.0
31057,Dundy County,Nebraska,NE,0.0156,0.0047,0.0
31059,Fillmore County,Nebraska,NE,0.0083,0.0025,0.0
31061,Franklin County,Nebraska,NE,0.1129,0.0339,0.0
31063,Frontier County,Nebraska,NE,0.3153,0.0946,0.0
31065,Furnas County,Nebraska,NE,0.1931,0.0579,0.0
31067,Gage County,Nebraska,NE,0.2307,0.0692,0.0
31069,Garden County,Nebraska,NE,0.42,0.126,0.0
31071,Garfield County,Nebraska,NE,0.0557,0.0167,0.0
31073,Gosper County,Nebraska,NE,0.0293,0.0088,0.0
31075,Grant County,Nebraska,NE,0.168,0.0504,0.0
31077,Greeley County,Nebraska,NE,0.062,0.0186,0.0
31079,Hall County,Nebraska,NE,0.7343,0.2203,0.0
31081,Hamilton County,Nebraska,NE,0.0229,0.0069,0.0
31083,Harlan County,Nebraska,NE,0.3312,0.0994,0.0
31085,Hayes County,Nebraska,NE,0.0547,0.0164,0.0
31087,Hitchcock County,Nebraska,NE,0.2574,0.0772,0.0
31089,Holt County,Nebraska,NE,0.1098,0.0329,0.0
31091,Hooker County,Nebraska,NE,0.1021,0.0306,0.0
31093,Howard County,Nebraska,NE,0.2202,0.0661,0.0
31095,Jefferson County,Nebraska,NE,0.2736,0.0821,0.0
31097,Johnson County,Nebraska,NE,0.2927,0.0878,0.0
31099,Kearney County,Nebraska,NE,0.1028,0.0308,0.0
31101,Keith County,Nebraska,NE,0.2603,0.0781,0.0
31103,Keya Paha County,Nebraska,NE,0.0226,0.0068,0.0
31105,Kimball County,Nebraska,NE,0.4308,0.1292,0.0
31107,Knox County,Nebraska,NE,0.2717,0.7815,1.0
31109,Lancaster County,Nebraska,NE,0.4031,0.1209,0.0
31111,Lincoln County,Nebraska,NE,0.4617,0.1385,0.0
31113,Logan County,Nebraska,NE,0.0471,0.0141,0.0
31115,Loup County,Nebraska,NE,0.202,0.0606,0.0
31117,McPherson County,Nebraska,NE,0.0016,0.0005,0.0
31119,Madison County,Nebraska,NE,0.4633,0.139,0.0
31121,Merrick County,Nebraska,NE,0.1947,0.0584,0.0
31123,Morrill County,Nebraska,NE,0.3143,0.0943,0.0
31125,Nance County,Nebraska,NE,0.05,0.015,0.0
31127,Nemaha County,Nebraska,NE,0.4712,0.8414,1.0
31129,Nuckolls County,Nebraska,NE,0.014,0.0042,0.0
31131,Otoe County,Nebraska,NE,0.2698,0.0809,0.0
31133,Pawnee County,Nebraska,NE,0.49,0.147,0.0
31135,Perkins County,Nebraska,NE,0.14,0.042,0.0
31137,Phelps County,Nebraska,NE,0.3242,0.0973,0.0
31139,Pierce County,Nebraska,NE,0.0439,0.0132,0.0
31141,Platte County,Nebraska,NE,0.371,0.1113,0.0
31143,Polk County,Nebraska,NE,0.0477,0.0143,0.0
31145,Red Willow County,Nebraska,NE,0.3522,0.1057,0.0
31147,Richardson County,Nebraska,NE,0.2883,0.0865,0.0
31149,Rock County,Nebraska,NE,0.0423,0.0127,0.0
31151,Saline County,Nebraska,NE,0.4989,0.1497,0.0
31153,Sarpy County,Nebraska,NE,0.0776,0.0233,0.0
31155,Saunders County,Nebraska,NE,0.0108,0.7032,1.0
31157,Scotts Bluff County,Nebraska,NE,0.7356,0.9207,1.0
31159,Seward County,Nebraska,NE,0.0563,0.0169,0.0
31161,Sheridan County,Nebraska,NE,0.3462,0.1039,0.0
31163,Sherman County,Nebraska,NE,0.2641,0.0792,0.0
31165,Sioux County,Nebraska,NE,0.3204,0.0961,0.0
31167,Stanton County,Nebraska,NE,0.0054,0.0016,0.0
31169,Thayer County,Nebraska,NE,0.1301,0.039,0.0
31171,Thomas County,Nebraska,NE,0.0019,0.0006,0.0
31173,Thurston County,Nebraska,NE,0.798,0.2394,0.0
31175,Valley County,Nebraska,NE,0.1464,0.0439,0.0
31177,Washington County,Nebraska,NE,0.0143,0.0043,0.0
31179,Wayne County,Nebraska,NE,0.1626,0.0488,0.0
31181,Webster County,Nebraska,NE,0.0375,0.0112,0.0
31183,Wheeler County,Nebraska,NE,0.0385,0.0116,0.0
31185,York County,Nebraska,NE,0.1359,0.0408,0.0
32001,Churchill County,Nevada,NV,0.6271,0.1881,0.0
32003,Clark County,Nevada,NV,0.8635,0.259,0.0
32005,Douglas County,Nevada,NV,0.2059,0.0618,0.0
32007,Elko County,Nevada,NV,0.6185,0.1856,0.0
32009,Esmeralda County,Nevada,NV,0.9077,0.2723,0.0
32011,Eureka County,Nevada,NV,0.4254,0.1276,0.0
32013,Humboldt County,Nevada,NV,0.616,0.1848,0.0
32015,Lander County,Nevada,NV,0.5762,0.1729,0.0
32017,Lincoln County,Nevada,NV,0.5749,0.1725,0.0
32019,Lyon County,Nevada,NV,0.5593,0.1678,0.0
32021,Mineral County,Nevada,NV,0.5501,0.165,0.0
32023,Nye County,Nevada,NV,0.7954,0.2386,0.0
32027,Pershing County,Nevada,NV,0.6761,0.2028,0.0
32029,Storey County,Nevada,NV,0.1836,0.0551,0.0
32031,Washoe County,Nevada,NV,0.6971,0.2091,0.0
32033,White Pine County,Nevada,NV,0.2498,0.0749,0.0
32510,Carson City,Nevada,NV,0.8508,0.2552,0.0
33001,Belknap County,New Hampshire,NH,0.1454,0.0436,0.0
33003,Carroll County,New Hampshire,NH,0.1406,0.0422,0.0
33005,Cheshire County,New Hampshire,NH,0.1702,0.0511,0.0
33007,Coos County,New Hampshire,NH,0.4862,0.1459,0.0
